0,1.0136054191664998
1,16.210651657758746
2,2.5512397927762995
3,-5.543846351077922
4,23.82713652166094
5,23.82408926371387
6,30.29478619000802
7,-5.64424485665594
8,-1.050521629363704
9,7.225801001462955
10,8.30067926278435
11,12.869247456509656
12,15.37924599358681
13,15.24996267123857
14,-4.274421964228223
15,23.148608580786753
16,36.86081583455292
17,30.66588388336975
18,17.546807628322938
19,-2.877466994717712
20,24.462837834035525
21,23.883655321471164
22,17.68082626163728
23,17.698226146103682
24,-20.108575434452955
25,-2.6448322921218583
26,25.6339240592564
27,26.385384886225033
28,6.820318174583987
29,-8.504462515126642
30,-2.003624522526282
31,20.68842838035573
32,20.27080465808619
33,18.777587733315997
34,-1.011703084860696
35,22.407304611902333
36,23.728227968881868
37,21.61334554405606
38,-8.005487460898284
39,4.194995334198881
40,18.61381701354083
41,7.438730263956796
42,25.91655310367227
43,20.7609470695995
44,14.93120662925288
45,-6.044954846235627
46,11.86013702790321
47,26.35287127778244
48,11.575809797752967
49,22.529683790511008
50,-6.001109396585551
51,17.45818717063331
52,26.198298155726185
53,24.046672314633568
54,9.483449269976973
55,17.199460995944495
56,12.282683577596721
57,-2.8844374791579988
58,5.043264726077773
59,4.262448398475778
60,14.293278058879448
61,-2.1178107787776312
62,28.00516234556491
63,14.739648600148476
64,18.18714392521234
65,-9.009318678289064
66,15.153429565265775
67,24.627799184958636
68,27.86942829874058
69,9.123145574858697
70,13.594860284509716
71,6.9737660123017555
72,13.29826285190242
73,6.8567076230681
74,27.54275714441552
75,21.641308224122554
76,9.847974167452701
77,1.17556425424735
78,5.402449782246482
79,31.458603627103507
80,16.493502141718842
81,4.332273994324428
82,12.934450243792325
83,1.8399543103404525
84,19.97046137123064
85,12.932765611133409
86,3.6073396694057234
87,27.050157730032147
88,29.824398141323044
89,4.306518016233468
90,17.89562744909728
91,5.151175333730983
92,-5.909562899947689
93,7.175567750952773
94,26.212377492107915
95,22.959835934417796
96,6.599868199694903
97,6.815343794323471
98,3.885010326851928
99,28.257443910613432
